Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
Friday;Friday;Vendredi;Freitag;Luty;Viernes;Febbraio;Február;Únor;;;;;;
January;January;Janvier;Januar;Pt;Enero;Venerd?Péntek;Pátek;;;;;;;
July;July;Juillet;Juli;Stycze?Julio;Gennaio;Január;Leden;;;;;;;
June;June;Juin;Juni;Lipiec;Junio;Luglio;Július;Èervenec;;;;;;
March;March;Mars;März;Czerwiec;Marzo;Giugno;Június;Èerven;;;;;;
May;May;Mai;Mai;Marzec;Mayo;Marzo;Március;Bøezen;;;;;;
Monday;Monday;Lundi;Montag;Maj;Lunes;Maggio;Május;Kvìten;;;;;;
November;November;Novembre;November;Pn;Noviembre;Luned?Hétf?Pondìl?;;;;;;;;
October;October;Octobre;Oktober;Listopad;Octubre;Novembre;November;Listopad;;;;;;
Saturday;Saturday;Samedi;Samstag;PaŸdziernik;Sábado;Ottobre;Október;Øíjen;;;;;;
September;September;Septembre;September;So;Septiembre;Sabato;Szombat;Sobota;;;;;;
Sunday;Sunday;Dimanche;Sonntag;Wrzesie?Domingo;Settembre;September;Záø?;;;;;;;
Thursday;Thursday;Jeudi;Donnerstag;Nd;Jueves;Domenica;Vasárnap;Nedìle;;;;;;
Tuesday;Tuesday;Mardi;Dienstag;Cz;Martes;Gioved?Csütörtök;Ètvrtek;;;;;;;
Wednesday;Wednesday;Mercredi;Mittwoch;Wt;Miércoles;Marted?Kedd;Úter?;;;;;;;
GAIN;Gain;Gain de;Erhalten;Œr;Ganancia;Mercoled?Szerda;Støeda;;;;;;;
LOSE;Lose;Perte de;Verlieren;Zyskujesz;Pérdida;0;Nyereség;Zisk;;;;;;
SM_COUNTERS;Use Counters;Utiliser les pions;NATO Symbole verwenden;Tracisz;Usar fichas;0;Veszteség;Ztráta;;;;;;
NO_COMMANDER;(No Commander);(Aucun commandant);(Kein Befehlshaber);;(Sin comandante);;;;;;;;;
MORALE;Morale;Moral;Moral;(Brak dowódcy);Moral;(senza comandante);(Nincs parancsnok);(Bez velitele);;;;;;
Owned by $owner$, but currently occupied by $control$;Owned by $owner$, but currently occupied by $control$;Propriét?de $owner$, mais actuellement sous occupation de $control$;Eigentum von $owner$, aber momentan von $control$ besetzt;Morale;Owned by $owner$, but currently occupied by $control$;Morale;Morál;Morálka;;;;;;
Owned by $owner$.;Owned by $owner$.;Propriét?de $owner$.;Eigentum von $owner$;Nale¿y do $owner$, ale aktualnie jest okupowana przez $control$.;Owned by $owner$.;Posseduto da: $owner$, ma attualmente occupato da: $control$;$owner$ tulajdona, de jelenleg $control$ birtokolja;Náleží $owner$, v souèasnosti okupováno $control$;;;;;;
CATEGORY;($TYPE$)\n;($TYPE$)\n;($TYPE$)\n;Nale¿y do $owner$.;($TYPE$)\n;Posseduto da: $owner$.;$owner$ a tulajdonosa.;Náleží $owner$.;;;;;;
NO_LEADER;(no leader);(aucun officier);(kein Anführer);($TYPE$)\n;(Sin líder);($TYPE$)\n;($TYPE$)\n;($TYPE$)\n;;;;;;
CV_RULEDBY;Ruled by $NAME$;gouvern?par $NAME$;Regiert von $NAME$;(brak dowódcy);gobernado por $NAME$;(nessun condottiero);(nincs vezet?;(bez velitele);;;;;;
AND;and ;et ;und ;rz¹dzona przez $NAME$;y ;governato da $NAME$;Az uralkodója: $NAME$;pod vládou $NAME$;;;;;;
OR;or;ou;oder;i ;o;e ; és ;a;;;;;;
BUILD_COST;Build Cost;Coût de construction;Baukosten;lub;Coste de construcción;o; vagy ;nebo;;;;;;
MAX_ATTRITION;Maximum Attrition;Attrition maximale;Maximale Verlustquote;Koszt budowy;Desgaste máximo;Costi di costruzione;Építési költség;Náklady na výstavbu;;;;;;
SUPPLY_LIMIT;Supply Limit;Limite en ravitaillement;Versorgungslimit;Maksymalne zu¿ycie;Límite suministros;Logoramento massimo;Maximális elhasználódás;Maximáln?vyhlazován?;;;;;;
WAR_EXHAUSTION;Monthly War Exhaustion;Épuisement de guerre mensuel;Monatliche Kriegsmüdigkeit;Limit zapasów;Agotamiento bélico mensual;Limite di fornitura;Készlethatár;Limit dodávek;;;;;;
BACK_TO_MAIN;Return to main interface.;Revenir ?l'interface principale;Zum Hauptbildschirm zurückkehren..;Miesiêczne wyczerpanie wojn?Volver a la interfaz principal.;Esaurimento di guerra mensile;Háborús kimerültség;Mìsíèn?vyèerpán?válkou;;;;;;;
ALLREADYTHERE;This building is already built.;Ce bâtiment a déj?ét?construit.;Dieses Gebäude ist schon im Bau.;Powrót do g³ównego interfejsu.;Este edificio ya est?construido.;Tornare all'interfaccia principale.;Vissza a f?felülethez.;Návrat do hlavn?nabídky.;;;;;;
NOTECH;We must reach level §Y$LVL$§W in §Y$TABLE$§W before building this.;Nous devons atteindre le niveau §Y$LVL$§W de §Y$TABLE$§W avant de pouvoir construire ce bâtiment.;Wir müssen Stufe §Y$LVL$§W in §Y$TABLE$§W erreichen, bevor wir dies bauen können.;Ten budynek ju?zosta?zbudowany.;Tenemos que alcanzar el nivel §Y$LVL$§W en §Y$TABLE$§W antes de construir esto.;Questo edificio gi??stato costruito.;Ez az épület már készen van.;Tato budova u?je ve výstab?;;;;;;
REQ;You cannot build this without first building;Vous ne pouvez pas construire ceci sans avoir construit le premier bâtiment;Sie können dies nicht bauen ohne vorher;Zanim zbudujesz ten obiekt, musisz osi¹gn¹æ poziom technologiczny §Y$LVL$§W w §Y$TABLE$§W.;No puedes construir esto sin construir primero;Dobbiamo raggiungere il livello §Y$LVL$§W in §Y$TABLE$§W prima di costruire questo edificio.;Csak akkor tudod ezt megépíteni, ha már elérted a §Y$LVL$§W szintet a következõnél: §Y$TABLE$§W .;Ne?budeme moci zahájit tuto stavbu, musíme dosáhnout úrovn?§Y$LVL$§W v §Y$TABLE$§W;;;;;;
NOTBUILD;This building cannot be built here.;Ce bâtiment ne peut être construit ici.;Dieses Gebäude kann hier nicht gebaut werden.;Najpierw trzeba zbudowa?inny budynek;No puedes construir este edificio aqu?;Non puoi costruire questo senza prima costruire:;Az els?épület nélkül ezt nem tudod megépíteni.;Tuto stavbu nelze postavit, ani?byste napøed nevybudovali;;;;;;
ISBLOCKED;You may not build this if you have already built;Vous ne pouvez pas construire ce bâtiment si vous l'avez déj?construit;Sie können dies nicht bauen, denn Sie bauten schon;Tego budynku nie mo¿na tu zbudowa?;No puedes construir esto si ya has construido;Non ?possibile costruire questo edificio qui.;Ezt az épületet ide nem építheted meg.;Tuto stavbu zde nelze postavit.;;;;;;
CONFIRMBUILDTITLE;Confirm build.;Confirmer la construction.;Bau bestätigen;Nie mo¿esz zbudowa?tego budynku, jeœli zbudowa³e?ju?Confirmar construcción.;Non puoi costruire questo edificio se hai gi?costruito;Nem tudod ezt megépíteni, ha már rendelkezel ilyennel.;Tuto stavbu nelze postavit, pokud u?jste postavili;;;;;;;
CONFIRMBUILDTEXT;Are you sure you wish to build;Êtes-vous certain de vouloir construire ?;Sind Sie sicher mit dem Bau von;Potwierd?budow?;¿Seguro que quieres construir?;Confermare la costruzione.;Építés elfogadása.;Potvrdit stavbu.;;;;;;
ONGOINGBUILD;A construction is currently in progress.;Une construction est actuellement en cours.;Ein Bau ist derzeit im Gange.;Na pewno chcesz zbudowa?Una construcción se encuentra actualmente en progreso.;Sei certo di voler costruire:;Biztos vagy benne, hogy építeni szeretnél?;Skuteèn?chcete postavit;;;;;;;
NOT_IN_CAPITAL;$BUILDING$ can only be built in a capital.;$BUILDING$ peut uniquement être construit dans une capitale.;$BUILDING$ kann nur in einer Hauptstadt gebaut werden.;Budowa w toku.;$BUILDING$ solo puede construirse en una capital.;Una costruzione ?attualmente in corso.;Az építmény jelenleg építés alatt áll.;Výstavba probíh?;;;;;;
NOT_IN_PORT;$BUILDING$ can only be built in a port.;$BUILDING$ peut uniquement être construit dans un port.;$BUILDING$ kann nur in einem Hafen gebaut werden;Ten obiekt mo¿na zbudowa?wy³¹cznie w stolicy.;$BUILDING$ solo puede construirse en un puerto.;Pu?essere costruito solo in una capitale.;Ezt csak egy fõvárosban tudod megépíteni.;$BUILDING$ lze postavit pouze v hlavním mìst?;;;;;;
COST;Cost: §Y$AMOUNT$§W Ducats \nBuildtime: §Y$TIME$§W Days;Coût : §Y$AMOUNT$§W?\nDurée de construction : §Y$TIME$§W jours;Kosten: §Y$AMOUNT$§W Dukaten \nBauzeit: §Y$TIME$§W Tage;Ten obiekt mo¿na zbudowa?wy³¹cznie w porcie.;Coste: §Y$AMOUNT$§W Ducados \nTiempo de construcción: §Y$TIME$§W días;Pu?essere costruito solo in un porto.;Ezt csak egy kikötõben tudod megépíteni.;$BUILDING$ lze postavit pouze v pøístavu.;;;;;;
PROVINCE_OCCUPIED;This province is occupied.;Cette province est occupée.;Diese Provinz ist besetzt.;Koszt: §Y$AMOUNT$§W dukatów \nCzas budowy: §Y$TIME$§W dni;Esta provincia est?ocupada.;Costo: §Y$AMOUNT$§W ducati \nTempo di costruzione: §Y$TIME$§W giorni;Költség: §Y$AMOUNT$§W dukát \n Építési id? §Y$TIME$§W nap;Cena: §Y$AMOUNT$§W dukát?\nDélka výstavby: §Y$TIME$§W dn?;;;;;;
ATWARWITHUS;They are at war with us.;Ils sont en guerre avec nous.;Sie befinden sich im Krieg mit uns.;Ta prowincja jest okupowana.;Están en guerra con nosotros.;Questa provincia ?occupata.;Ez a tartomány el van foglalva.;Tato provincie je okupována.;;;;;;
ALLIEDWITHTHEM;We are allied with them.;Nous sommes alliés ?eux.;Wir sind mit ihnen verbündet.;S?z nami w stanie wojny.;Estamos aliados con ellos.;Sono in guerra con noi.;Õk háborúban állnak velünk.;Jsou s námi ve váleèném stavu.;;;;;;
WEGUARANTEED;We are guaranteeing their independence.;Nous garantissons leur indépendance.;Wir garantieren ihre Unabhängigkeit.;Mamy z nimi sojusz.;Garantizamos su independencia.;Siamo loro alleati.;Õk a szövetségeseink.;Jsme jejich spojenci.;;;;;;
THEYGUARANTING;They are guaranteeing our independence.;Ils garantissent notre indépendance.;Sie garantieren unsere Unabhängigkeit.;Gwarantujemy ich niepodleg³oœæ.;Garantizan nuestra independencia.;Stiamo garantendo la loro indipendenza.;Garantáljuk a függetlenségüket.;Garantujeme jejich nezávislost.;;;;;;
NEUTRAL;We are neutral towards them.;Nous sommes neutres vis-?vis d'eux.;Wir sind ihnen gegenüber neutral.;Gwarantuj?nasz?niepodleg³oœæ.;Somos neutrales con ellos.;Stanno garantendo la nostra indipendenza.;Garantálják a a függetlenségünket.;Garantuj?naši nezávislost.;;;;;;
RELATION;Current relation: $RELATION$;Relation actuelle : $RELATION$;Momentane Beziehung: $RELATION$;Jesteœmy w stosunku do nich neutralni.;Relación actual: $RELATION$;Siamo neutrali nei loro confronti.;Semlegesek vagyunk az irányukban.;Jsme vùèi nim neutráln?;;;;;;
SUBJECT;We are a subject country. It is not up to us.;Nous sommes une nation inféodée. Cela n'est pas de notre ressort.;Wir sind ein Vasallenstaat. Das liegt nicht in unserer Hand.;Aktualne stosunki: $RELATION$;Somos un país vasallo. No nos corresponde.;Relazione attuale: $RELATION$;Jelenlegi viszony: $RELATION$;Aktuáln?vztah: $RELATION$;;;;;;
NODIPLOMATS;You have no diplomats to send.;Vous ne disposez pas de diplomates ?envoyer.;Sie haben keine Diplomaten, die Sie entsenden können.;Jesteœmy krajem podleg³ym.;No tienes diplomáticos que enviar.;Siamo un paese suddito. Non dipende da noi.;Mi egy alárendelt ország vagyunk. Ez nem tõlünk függ.;My jsme cílovou zem? Na nás to nen?;;;;;;
NO_REBELS;You are always at war with rebels.;Vous êtes toujours en guerre avec les rebelles.;Mit Rebellen befinden Sie sich immer im Krieg.;Nie dysponujesz ¿adnym dyplomat?;Siempre estás en guerra con los rebeldes.;Non hai diplomatici da inviare.;Nincs kiküldve diplomatád.;Nemáte žádn?diplomaty, kter?byste vyslali.;;;;;;
CV_NORELATION;We currently have no diplomatic relations with this country.;Nous n'avons pas de relations diplomatiques avec ce pays pour le moment.;Wir haben momentan keine diplomatischen Beziehungen mit diesem Land.;Zawsze jeste?w stanie wojny z buntownikami.;Actualmente no tenemos relaciones diplomáticas con este país.;Sei sempre in guerra contro ribelli.;Mindig háborúban állsz a lázadókkal.;S rebely vždy válèíte automaticky.;;;;;;
CV_GOVTTYPE;$COUNTRY$ is a $GOVT$;Le gouvernement de $COUNTRY$ est : $GOVT$;$COUNTRY$ ist $GOVT$;Aktualnie nie mamy kontaktów dyplomatycznych z tym pañstwem.;$COUNTRY$ es un(a) $GOVT$;Attualmente non abbiamo rapporti diplomatici con questo paese.;Jelenleg nincsen diplomáciai kapcsolatunk ezzel az országgal.;S touto zem?nemáte žádn?diplomatick?vztahy.;;;;;;
BASE;Base:;Base :;Basis:;$COUNTRY$ to $GOVT$;Base:;$COUNTRY$: $GOVT$;$COUNTRY$ nemzete $GOVT$;$COUNTRY$ je $GOVT$;;;;;;
COUNTRY_MORALE_TECH;From technology:;Provenant de la technologie : ;Von Technologie:;Wojna $ORDER$ $FIRST$ ;De ltecnología:;$ORDER$ Guerra di aggressione $FIRST$;$ORDER$War of $FIRST$ agresszi?$ORDER$ válka - $FIRST$ agrese;;;;;;;
DAYS;Days;Jours;Tage;Z technologii:;Días;Da tecnologia:;Technológiából:;Z technologie:;;;;;;
NOMONEY;You don't have enough money.;Vous ne disposez pas de suffisamment d'argent.;Sie haben nicht genug Geld.;Dni;No tienes dinero suficiente;Giorni;Nap;Dny;;;;;;
VASSALPROV;They will receive the following provinces:;Les provinces suivantes leur seront octroyées :;Sie erhalten die folgenden Provinzen:;Nie masz wystarczaj¹cej iloœci pieniêdzy.;Recibirán las siguientes provincias:;Non hai denaro a sufficienza.;Nincs elég pénzed.;Nemáte dost penìz.;;;;;;
COREINFO;$COUNTRY$ considers this to be one of her core provinces. ;$COUNTRY$ considère cette province comme étant l'un de ses territoires clés.  ;$COUNTRY$ betrachtet diese Provinz als Kernprovinzen ihrer Nation.;Otrzymaj?nastêpuj¹ce prowincje:;$COUNTRY$ considera que esta es una de sus principales provincias. ;Riceveranno le seguenti province:;Meg fogják szerezni a következ?tartományokat:;Obdrží následujíc?provincie:;;;;;;
overseas;No land connection to capital;Aucune liaison terrestre vers la capitale;Übersee;Pañstwo $COUNTRY$ uwa¿a, ¿e jest to jedna z jego prowincji narodowych.;Sin conexión terrestre con la capital;$COUNTRY$ considera la presente una sua provincia nazionale.;$COUNTRY$ ezt az egyik központi tartományának tartja.;$COUNTRY$ tuto provincii poklád?za jednu ze svých hlavních.;;;;;;
coastal;Coastal;Côtière;Küste;Zamorska;Costero;Oltremare;Tengerentúl;Bez pozemního spojen?s hlavním mìstem;;;;;;
non_coastal;Non Coastal;Non côtière;Binnenland;Z dostêpem do morza;No costero;Costiero;Tengerparti;Pobøeží;;;;;;
coastal_sea;Coastal Sea;Mer littorale;Küstensee;Brak dostêpu do morza;Zona costera;Non costiero;Nem tengerparti;Vnitrozem?;;;;;;
tropical;Tropical;Tropical;Tropisch;Morze przybrze¿ne;Tropical;Mare costiero;Tengerparti;Moøe u pobøeží;;;;;;
sea_zone;Sea Zone;Zone maritime;Seezone;Tropikalna;Zona marítima;Tropicale;Trópusi;Tropy;;;;;;
land_province;Land Province;Province terrestre;Landprovinz;Obszar morski;Provincia;Zona marittima;Tengeri;Pøímoøsk?zóna;;;;;;
ENABLES;Enables $WHICH$.\n;Permet $WHICH$.\n;Ermöglicht $WHICH$.\n;Pokój;Permite $WHICH$.\n;Pace;Béke;Mír;;;;;;
NOT_FROM_THIS_GOV;It is not possible to convert to this government type from our current form of government.;Notre forme actuelle de gouvernement ne nous permet pas de passer ?ce type de gouvernement.;Von unserer aktuellen Regierungsform können wir nicht zu dieser Regierungsform wechseln.;Umo¿liwia: $WHICH$.\n;Es imposible la conversión a este tipo de Gobierno desde nuestro actual tipo de Gobierno.;Abilita $WHICH$.\n;$WHICH$ engedélyezve.\n;Umožòuje $WHICH$.\n;;;;;;
NO_SHIPS;No ships;Aucun navire;Keine Schiffe;Ta forma ustroju jest niemo¿liwa do wprowadzenia przy naszym aktualnym systemie rz¹dów.;Ningún barco;Non ?possibile passare a questa forma di governo dalla nostra forma di governo attuale;A jelenlegi kormányzási módunkat nem tudjuk erre a típusúra lecserélni.;Na tento typ vlády ze souèasného typu vlády pøejít nem?eme.;;;;;;
NOT_EXIST;$TAG$ does not exist at this time.;$TAG$ n'existe pas actuellement.;$TAG$ existiert zu dieser Zeit nicht;¯adne okrêty nie;$TAG$ no existe en este momento.;Nessuna nave;Nincsenek hajók;Žádn?lodi;;;;;;
NOT_SELECT;All players must select a country.;Tous les joueurs doivent sélectionner un pays.;Alle Spieler müssen ein Land wählen;$TAG$ nie istnieje w tym momencie.;Todos los jugadores tienen que elegir un país.;$TAG$ non esiste in questo periodo.;$TAG$ ebben az idõben nem létezett.;$TAG$ v tuto chvíli neexistuje.;;;;;;
NOALLIES;No Allies;Aucun alli?Keine Verbündeten;Wszyscy gracze musz?wybra?pañstwo.;Ningún aliado;Tutti i giocatori devono scegliere un paese.;Minden játékosnak választania kell egy államot.;Všichni hráèi si mus?vybrat národ.;;;;;;;
ALLIES;Allies:;Alliés :;Verbündete:;Brak sojuszy;Aliados:;Nessun alleato;Nincsennek szövetségek;Bez spojenc?;;;;;;
SHORTCUT_SHIELD;$TAG$ is an interesting choice during this period. Click to select it.;$TAG$ est un choix intéressant pour cette période. Cliquez ici pour le sélectionner.;$TAG$ ist während dieser Periode eine interessante Option. Zum Auswählen anklicken.;Sojusze;$TAG$ es una interesante opción en este período. Haz clic para seleccionarla.;Alleati:;Szövettségesek:;Spojenci:;;;;;;
DECWARREQDESC;Declaring war is, sometimes, the last resort of diplomacy. The act of declaring war will reduce the view other countries have of you, especially if you do not have a legitimate reason to do so. It may also reduce your stability. Are you sure you wish to do this?;Déclarer la guerre est, parfois, le dernier recours de la diplomatie. Le fait de déclarer la guerre réduira l'image que d'autres pays ont de vous, surtout si vous n'avez pas une raison légitime de le faire. Cela peut aussi réduire votre stabilit? Êtes-vous sûr de vouloir faire cela ? ;Eine Kriegserklärung ist manchmal das letzte Mittel der Demokratie. Durch eine Kriegserklärung fallen Sie im Ansehen anderer Länder, besonders wenn Sie keinen legitimen Grund dafür haben. Außerdem könnte dies zur Reduzierung Ihrer Stabilität führen. Möchten Sie wirklich in den Krieg ziehen?;Nie mam pewnoœci, mo¿e p?niej;En ocasiones, la declaración de guerra es el último recurso de la diplomacia. El acto de declarar la guerra perjudicar?la opinión que tienen los demás países del tuyo, especialmente si no tienes ninguna razón legítima para hacerlo. También puede reducir tu estabilidad. ¿Seguro que quieres hacerlo?;Non ne sono certo, magari pi?tardi;Nem vagyok benne biztos, talán késõbb?Nejsem si jist, možn?pozdìji;;;;;;;
IN;in;en;in;Wypowiedzenie wojny to czasami ostatecznoœæ, kiedy zawiod?pozosta³e dzia³ania dyplomatyczne. Akt wypowiedzenia wojny pogorszy nasz?reputacj?w oczach innych pañstw, szczególnie, jeœli nie ma on odpowiedniego uzasadnienia. Mo¿e ono równie?wp³yn¹æ na stabilnoœæ. Czy na pewno chcesz to zrobi?;en;Talvolta, una dichiarazione di guerra ?l'ultima carta da giocare in diplomazia. Una dichiarazione di guerra peggiora la tua immagine agli occhi degli altri paesi, soprattutto se non hai un motivo legittimo per farlo. Potrebbe anche ridurre la tua stabilit? Vuoi farlo davvero?;A hábor?néha az egyetlen lehetõség. A hadüzenetnek köszönhetõen romlik a többi állam véleménye rólad, fõként akkor, ha nem is volt igazi indokod a háborúra, ezenkívül visszavetheti a stabilitásodat is. Biztos, hogy ezt akarod?;Vyhl?en?války je nìkdy posledn?diplomatickou možnost? Vyhl?en?války zhorší postoj ostatních zem?k vaší zemi, zejména v pøípad? že k válce nemáte legitimn?záminku. M?e klesnout i stabilita. Skuteèn?to chcete uèinit?;;;;;;
